Latitude,Longitude,LeadLevel,Time,SalesPrice,LoanAmount,CensusBlockLeadMean,InServiceLine,DistToBoundary,ExpectedLead_025km,ExpectedLead_400km
43.005548,-83.738098,0.029921715,6699,10000,10000,0.0386,1,562.1438997,0.013138889,0.025739223
43.005561,-83.737938,0.029967831,6712,7800,7800,0.0386,1,584.0038242,0.012958904,0.025718495
43.027024,-83.732861,0.021363922,6559,12500,12500,0,1,723.9655502,0.004456522,0.025700329
43.012068,-83.726491,0.019193584,6385,0,0,0.031216216,1,2615.994871,0.010823899,0.025696741
43.001262,-83.734676,0.021838426,6698,0,0,0.0078,1,777.0787914,0.005930556,0.025678576
43.005616,-83.732025,0.032424224,6447,0,0,0.910083333,1,1829.121814,0.119431579,0.025672131
43.003683,-83.736773,0.022949553,6574,0,0,0.005666667,1,470.7442058,0.007043478,0.025653374
43.040739,-83.7516,0.024436435,6616,16650,16650,0.000538462,0,3409.187984,0.00325,0.025646414
43.019086,-83.723918,0.0192347,6358,19411,19411,0.004666667,1,2003.493853,0.021555556,0.025623934
43.027207,-83.725943,0.020015879,6433,0,0,0.009384615,1,1515.524722,0.007817308,0.025619695
43.027306,-83.732607,0.021039658,6574,0,0,0,1,844.3284832,0.004,0.025617045
43.0294,-83.740704,0.028393686,6406,25000,25000,5.00E-04,1,56.95096822,0.00352809,0.025587583
42.98864,-83.768831,0.019795251,6560,80000,80000,0,0,5770.275826,0,0.025586227
43.018915,-83.725951,0.020872509,6379,6000,6000,0.034583333,1,1581.827023,0.021723404,0.025582331
42.997893,-83.737619,0.02973333,6320,2682704,2682704,0.003190476,1,104.9450058,0.015573529,0.025551291
43.02201,-83.728902,0.020766255,6547,56000,56000,0.002,1,305.190399,0.004122449,0.025541724
43.007114,-83.737165,0.023836191,6574,0,0,0.003444444,1,537.2893141,0.012121622,0.025537904
43.020783,-83.732591,0.022144036,6716,0,0,5.00E-04,0,156.3050024,0.006105263,0.025537612
42.998802,-83.726708,0.018681617,6387,0,0,0.003,1,2114.919047,0.012981818,0.025535779
43.008832,-83.736074,0.022416319,6531,8000,8000,0.0035,1,695.6071235,0.002637931,0.025532694
43.00094,-83.734291,0.021847279,6667,0,0,0.0078,1,924.4444866,0.006759036,0.025531867
43.000083,-83.72559,0.018650062,6377,0,0,0.002538462,1,2644.500614,0.01616129,0.025513098
43.023283,-83.737713,0.02535028,6468,0,0,0,0,1015.881772,0.001,0.025506794
43.024474,-83.72611,0.020737181,6463,501,501,0.006571429,1,902.4392933,0.007118421,0.025503839
43.027258,-83.726108,0.020946365,6453,0,0,0.009384615,1,1504.098254,0.007826087,0.025503599
43.024464,-83.724706,0.018952123,6454,0,0,0.003,1,1270.271866,0.006325,0.02548905
43.003291,-83.735945,0.021493015,6561,3000,3000,0,1,481.0248519,0.001952381,0.025487197
42.996364,-83.73259,0.020483691,6684,0,0,0.030354167,1,424.8612311,0.02312749,0.025477601
43.023375,-83.723728,0.018552508,6441,15600,15600,0.011666667,1,1528.073612,0.004391892,0.025474323
43.023197,-83.740414,0.030061475,6619,10500,10500,0.000285714,0,1305.848092,0.001,0.025464534
43.023197,-83.740414,0.030061475,6566,0,0,0.000285714,0,1305.848092,0.001,0.025464534
43.029729,-83.728352,0.021965522,6379,5100,5100,0.012333333,1,2078.622023,0.095857923,0.025461272
43.020985,-83.732183,0.022663562,6622,9500,9500,5.00E-04,0,98.99327541,0.004785714,0.025458549
43.0075,-83.731134,0.029928499,6439,13500,13500,0.00775,1,2088.011144,0.121591398,0.025452589
43.020717,-83.723716,0.018366275,6462,8500,8500,0.003368421,1,1747.335943,0.03298,0.025435784
43.0218,-83.726711,0.01996823,6611,0,0,0.004,1,856.1387593,0.007615385,0.025408633
43.025577,-83.72222,0.020173649,6419,0,0,0.001454545,1,2012.760035,0.004086957,0.025402356
42.993458,-83.729466,0.019699346,6464,0,0,0.024235955,1,969.9470171,0.024569697,0.025399118
43.019012,-83.726297,0.020369435,6391,16000,16000,0.034583333,1,1484.994478,0.023527027,0.025395684
43.021963,-83.729306,0.021314872,6670,0,0,0.002,1,223.9850389,0.003666667,0.02532797
43.021963,-83.729306,0.021314872,6670,0,0,0.002,1,223.9850389,0.003666667,0.02532797
43.020018,-83.728639,0.020255855,6679,17000,17000,0.004,1,760.098638,0.012977941,0.025320272
43.005667,-83.725798,0.019322885,6337,0,0,0.0065,1,3301.782608,0.005707317,0.025317621
42.996079,-83.726913,0.01945662,6425,19900,19900,0.006625,1,1640.570336,0.010278195,0.025313102
43.018511,-83.730379,0.021659766,6545,0,0,0.020381579,1,771.2736849,0.017666667,0.025311343
42.988931,-83.768671,0.019810674,6721,52500,52500,0,0,5872.444974,0,0.025302912
43.020136,-83.728087,0.020301422,6749,12500,12500,0.004,1,860.364762,0.016211268,0.025295566
42.99638,-83.731917,0.02254,6684,12000,12000,0.030354167,1,500.9719899,0.023332016,0.025258246
43.037738,-83.506247,0.015222199,6335,171000,171000,0.006,0,30937.1644,0,0.02525
43.041425,-83.750667,0.024957886,6679,0,0,0.000538462,0,3363.140475,0.0026,0.025248419
42.999081,-83.722124,0.020974249,6344,6947,6947,0.004363636,1,3215.126715,0.035109375,0.025231172
43.023103,-83.739697,0.027548487,6734,8500,8500,0.000285714,0,1268.58317,0.000818182,0.025230268
43.025135,-83.740497,0.029782622,6705,11120,11120,0,0,655.1907804,2.118190476,0.025227827
43.020902,-83.727455,0.020309903,6696,12500,12500,0.004,1,849.7505004,0.009212329,0.025218915
42.996058,-83.731824,0.022529122,6642,1251,1251,0.030354167,1,424.4956859,0.023684,0.025217502
42.996058,-83.731824,0.022529122,6635,500,500,0.030354167,1,424.4956859,0.023684,0.025217502
43.019143,-83.728413,0.020382533,6523,25000,25000,0.032777778,1,992.8726641,0.021254335,0.0252044
42.995853,-83.727436,0.02017254,6462,15000,15000,0.0025,1,1488.581608,0.015541401,0.025201004
42.996789,-83.725328,0.019890175,6421,13924,13924,0.006625,1,2113.077337,0.018917241,0.025200453
42.998481,-83.728817,0.019778523,6447,0,0,0.000833333,1,1618.792464,0.012082759,0.025185736
42.997069,-83.737617,0.032926525,6282,8500,8500,0.00125,1,94.95446058,0.025958333,0.025184832
42.986352,-83.665837,0.018313088,6091,0,0,0.00537037,1,1596.160205,0.006,0.025178571
43.006129,-83.742647,0.039442979,6755,0,0,0.01,0,574.457285,0.029473684,0.025174035
42.998413,-83.723587,0.019696271,6400,2500,2500,3.00E-04,1,2757.149374,0.022849624,0.025170405
42.99539,-83.731044,0.024637599,6728,3500,3500,0.001655172,1,509.2553575,0.02286802,0.025170218
43.007381,-83.736614,0.021075179,6309,0,0,0.003444444,1,661.7849233,0.0038,0.025166667
43.026488,-83.723614,0.018563816,6476,1000,1000,0.006857143,1,1809.267821,0.003622222,0.025149844
43.026488,-83.723614,0.018563816,6476,1000,1000,0.006857143,1,1809.267821,0.003622222,0.025149844
43.030899,-83.729078,0.024472661,6388,6150,6150,0.107977778,1,2406.151924,0.07468254,0.025149661
43.012025,-83.732483,0.024196665,6548,15000,15000,0.015432432,1,1611.773647,0.018568,0.025142886
43.012025,-83.732483,0.024196665,6656,0,0,0.015432432,1,1611.773647,0.018568,0.025142886
43.03141,-83.72899,0.024676236,6342,8103,8103,0.003823529,1,2420.685784,0.072824561,0.025133573
42.998082,-83.726681,0.018578556,6428,24000,24000,0.002,1,1970.261633,0.013411765,0.025132794
43.019616,-83.725747,0.022773081,6447,16000,16000,0.025681818,1,1488.20069,0.018949275,0.025132245
43.024645,-83.726894,0.022029181,6660,0,0,0.006571429,1,720.744597,0.007092105,0.025127143
43.024645,-83.726894,0.022029181,6656,0,0,0.006571429,1,720.744597,0.007092105,0.025127143
43.026644,-83.723151,0.018923007,6474,7800,7800,0.006857143,1,1944.651085,0.00374026,0.025116629
43.027584,-83.735096,0.035725009,6442,0,0,0.027103448,1,698.5151429,0.112590909,0.025113836
43.028044,-83.739731,0.024450083,6653,0,0,0.001583333,1,407.4301124,0.003235294,0.025112345
43.012929,-83.730582,0.021436502,6728,13000,13000,0.001214286,1,1612.793945,0.007333333,0.025110656
43.02593,-83.726861,0.023092832,6688,7500,7500,0.001666667,1,1000.883334,0.006807339,0.025099059
43.007361,-83.74278,0.041376225,6757,83000,83000,0.005125,0,710.9853371,0.042153846,0.025093775
43.020144,-83.729693,0.021821136,6582,0,0,0.001192308,1,498.8816428,0.006372881,0.025061496
43.017272,-83.728431,0.020147573,6478,49000,49000,0.020381579,1,1448.595404,0.021823529,0.025055961
43.026343,-83.727659,0.021302778,6722,0,0,0.001666667,1,1001.178731,0.009224138,0.025054705
42.997683,-83.732221,0.021199009,6545,0,0,0.005533333,1,915.5639371,0.015487069,0.025054379
43.016461,-83.724576,0.017847023,6327,10026,10026,0.0014375,1,2409.101736,0.006935484,0.025051924
43.025377,-83.726644,0.021872364,6611,0,0,0.020363636,1,909.7202083,0.00650495,0.025043148
42.999854,-83.741068,0.030212336,6574,0,0,5.00E-04,0,792.0433951,0.000333333,0.025034415
43.026028,-83.727169,0.023726032,6484,2400,2400,0.001666667,1,975.0783622,0.00768932,0.02503111
43.026028,-83.727169,0.023015741,6684,17000,17000,0.001666667,1,975.0783622,0.007663551,0.025026937
43.025327,-83.726486,0.020989063,6632,0,0,0.020363636,1,934.0200508,0.006616162,0.025026241
43.010706,-83.729437,0.020307869,6413,22000,22000,0.003888889,1,2347.430093,0.012902597,0.025022142
42.992366,-83.729133,0.019724935,6421,72000,72000,0.002090909,1,1049.047379,0.020928571,0.025021098
42.992366,-83.729133,0.019724935,6421,0,0,0.002090909,1,1049.047379,0.020928571,0.025021098
43.003691,-83.784624,0.016026255,6308,0,0,0,0,11531.9879,0.0045,0.025020468
43.020976,-83.725142,0.018681719,6531,0,0,0.003368421,1,1362.007951,0.014730769,0.024999715
43.005866,-83.73574,0.02153508,6580,7500,7500,0.0386,1,1013.253555,0.00524359,0.024999549
43.005866,-83.73574,0.02153508,6638,4500,4500,0.0386,1,1013.253555,0.00524359,0.024999549
43.043974,-83.750306,0.025035209,6547,0,0,0.000538462,0,3851.262603,5.00E-04,0.024995706
43.028039,-83.720017,0.019919717,6422,15000,15000,0.009272727,1,2924.769365,0.015782051,0.024995628
43.021963,-83.729306,0.021600309,6516,12000,12000,0.002,1,223.9850389,0.003666667,0.024986413
43.000325,-83.721171,0.023806487,6344,17500,17500,0.001,1,3654.559836,0.004550459,0.024985055
42.995267,-83.732531,0.020381834,6565,0,0,0.013611111,1,108.9650393,0.029281915,0.024979209
43.009066,-83.726822,0.019205121,6358,33000,33000,0.004727273,1,3101.448409,0.005222222,0.024976297
42.991712,-83.72877,0.020042804,6421,165000,165000,0.002090909,1,1140.167995,0.024672566,0.024970825
42.991712,-83.72877,0.020042804,6419,0,0,0.002090909,1,1140.167995,0.024672566,0.024970825
43.010065,-83.7309,0.024591219,6456,1000,1000,0.002266667,1,1967.937178,0.015268908,0.02496983
43.028471,-83.723873,0.017633707,6327,501,501,0.003,1,2223.659065,0.006492958,0.024963467
43.020105,-83.726425,0.019509578,6553,0,0,0.025681818,1,1239.033919,0.017496403,0.024958628
43.007117,-83.729692,0.020494221,6453,0,0,0.000933333,1,2494.034063,0.100622807,0.024953649
43.020884,-83.730155,0.022634623,6566,0,0,0.002,1,248.1731217,0.003266667,0.02495188
43.017533,-83.723875,0.018699382,6419,0,0,0.003928571,1,2321.857932,0.015868132,0.024937512
43.03552,-83.712273,0.017060521,6348,5000,5000,0.026333333,1,5624.431295,0.017973684,0.024932459
43.02256,-83.722697,0.019090997,6482,0,0,0.003,1,1857.588366,0.024318681,0.024928865
43.024835,-83.72489,0.018054905,6756,0,0,0.003,1,1251.215343,0.005885714,0.024926396
43.017442,-83.72896,0.020222324,6656,0,0,0.020381579,1,1295.157667,0.019895652,0.024923746
43.024196,-83.739231,0.025609119,6665,0,0,0.004,0,852.1225062,0.00075,0.024914587
43.020696,-83.721238,0.020647088,6400,10300,10300,0.091736842,1,2371.084118,0.034707317,0.024913627
43.023107,-83.722907,0.017961997,6321,500,500,0.004,1,1759.61687,0.0062,0.024911032
43.017865,-83.729238,0.020352132,6612,10000,10000,0.020381579,1,1153.394317,0.019025424,0.024910198
43.025452,-83.725555,0.01864182,6566,11777,11777,0.001666667,1,1170.864976,0.006836735,0.024909305
43.001789,-83.723189,0.021124857,6342,2500,2500,0.035222222,1,3537.968402,0.005583333,0.024907944
43.018796,-83.723528,0.018706955,6442,27400,27400,0.004666667,1,2148.554828,0.021530973,0.024904785
43.001612,-83.729053,0.01969944,6462,4000,4000,5.00E-04,1,2204.937472,0.003232877,0.024895202
43.02886,-83.731317,0.021801526,6653,13000,13000,0.00125,1,1497.01306,0.119835443,0.024882933
43.027258,-83.726108,0.019723542,6625,0,0,0.009384615,1,1504.098254,0.007563492,0.024877092
43.017643,-83.728498,0.019778306,6561,39000,39000,0.020381579,1,1365.136077,0.018412698,0.02487692
43.025584,-83.725476,0.018447671,6555,8000,8000,0.001666667,1,1212.916121,0.006314286,0.024872861
43.016822,-83.726919,0.019747454,6474,0,0,0.0014375,1,1880.578894,0.019516129,0.024870099
43.030283,-83.733539,0.023519865,6351,0,0,0.001636364,1,1476.056276,0.066956522,0.024868071
43.011864,-83.729603,0.019605825,6728,6000,6000,0.001214286,1,2080.354328,0.010983673,0.024862925
43.025598,-83.729924,0.027343158,6727,1000,1000,0.011428571,1,522.902338,0.006581818,0.024862103
43.025598,-83.729924,0.027343158,6706,0,0,0.011428571,1,522.902338,0.006581818,0.024862103
43.007767,-83.730685,0.022678277,6476,8000,8000,0.00775,1,2185.786429,0.115443299,0.024857158
43.027207,-83.725943,0.019227429,6638,0,0,0.009384615,1,1515.524722,0.007530435,0.024850822
43.041096,-83.739879,0.030253789,6334,10000,10000,0,0,1155.089133,0,0.024842074
43.021688,-83.729532,0.022090611,6743,13000,13000,0.002,1,227.9945772,0.003683544,0.024838459
43.021688,-83.729532,0.022090611,6574,0,0,0.002,1,227.9945772,0.003683544,0.024838459
43.017967,-83.720938,0.021725738,6372,1000,1000,0.043428571,1,2893.854664,0.036096774,0.024837406
43.017361,-83.728708,0.020060159,6657,85000,85000,0.020381579,1,1368.253969,0.019057851,0.024830982
43.017361,-83.728708,0.020060159,6604,0,0,0.020381579,1,1368.253969,0.019057851,0.024830982
43.02828,-83.715823,0.018513079,6435,3700,3700,0.00325,1,3963.398337,0.007137255,0.024819425
43.005616,-83.732025,0.03150267,6489,0,0,0.910083333,1,1829.121814,0.11821875,0.024797842
43.032367,-83.724259,0.019315038,6363,0,0,6.00E-04,1,2985.091874,0.016756098,0.024792695
43.01798,-83.728068,0.02132548,6741,0,0,0.011263158,1,1363.49986,0.022384058,0.024779724
43.01209,-83.727331,0.017729719,6583,51750,51750,0.005142857,1,2436.571695,0.00959204,0.024774456
43.008219,-83.731883,0.03528633,6484,3300,3300,0.007166667,1,1838.54612,0.145272727,0.024773706
42.9949,-83.728397,0.01991212,6471,0,0,0.002428571,1,1214.72443,0.031013793,0.024771026
43.027925,-83.725744,0.018602269,6713,0,0,0.001833333,1,1759.353203,0.006626984,0.024763054
43.025875,-83.729233,0.022616923,6756,11000,11000,0.000714286,1,683.7633401,0.007985075,0.024762885
43.02782,-83.727038,0.027067394,6484,5200,5200,0.006571429,1,1558.448086,0.044763359,0.024762767
43.007258,-83.73811,0.027167517,6279,7800,7800,0.003,1,279.1418937,0.01575,0.024759865
43.02785,-83.714455,0.017886262,6385,0,0,0.00325,1,4245.324763,0.008473684,0.024745187
43.022506,-83.722521,0.019528002,6485,5000,5000,0.003,1,1908.193233,0.025157303,0.024731643
43.008832,-83.736074,0.020851827,6314,0,0,0.0035,1,695.6071235,0.002108696,0.024729047
43.011447,-83.727059,0.018631607,6388,0,0,0.000375,1,2647.642088,0.010242775,0.024726759
43.027502,-83.729351,0.024819444,6755,0,0,0.01,1,1225.310902,0.051815789,0.024685858
43.025006,-83.728797,0.021261474,6586,1500,1500,0.006571429,1,430.5610216,0.007508197,0.024678554
43.007189,-83.734823,0.022120798,6714,0,0,0.0091,1,1145.035232,0.008234568,0.024672232
43.007189,-83.734823,0.022120798,6639,0,0,0.0091,1,1145.035232,0.008234568,0.024672232
43.005746,-83.734949,0.021880683,6538,0,0,4.00E-04,1,1227.467121,0.0053875,0.024644676
43.000152,-83.732721,0.02219031,6554,0,0,0.001142857,1,1432.684913,0.006635294,0.024638636
42.989656,-83.68923,0.013204258,6035,7200,7200,0.002,1,2988.50411,0.002,0.02462069
43.023479,-83.721482,0.020197398,6715,0,0,0.00225,1,2121.986915,0.006838235,0.024609749
43.028614,-83.735529,0.028543956,6427,11000,11000,0.027103448,1,1006.773211,0.100768293,0.024609243
42.99987,-83.711836,0.015776398,6364,17000,17000,5.00E-04,1,4500.320591,0.01143038,0.024609024
43.029507,-83.72308,0.019505467,6436,0,0,0.00476,1,2648.352467,0.006602564,0.024598009
43.024804,-83.722193,0.019437463,6735,1150,1150,0.00175,1,1953.443576,0.004318182,0.024594004
43.02993,-83.714577,0.018813925,6358,1000,1000,0.002166667,1,4529.309262,0.030269231,0.024587026
43.006451,-83.734581,0.021441778,6728,13000,13000,4.00E-04,1,1263.134279,0.117614583,0.024586375
43.000159,-83.732347,0.023540138,6644,0,0,0.001142857,1,1516.937317,0.006518519,0.024579879
43.028672,-83.729729,0.039080354,6531,0,0,0.356857143,1,1586.442287,0.076515385,0.024577726
43.023788,-83.722562,0.018900986,6618,0,0,0.00225,1,1827.92512,0.003466667,0.02457032
43.023375,-83.723728,0.018081422,6532,1000,1000,0.011666667,1,1528.073612,0.004315789,0.024563811
42.998969,-83.721246,0.023499868,6400,38000,38000,0.042037037,1,3411.403084,0.036424,0.024563331
43.010374,-83.72469,0.019961368,6336,0,0,0.010625,1,3379.902156,0.006701149,0.024562792
43.005469,-83.73495,0.021391753,6594,39270,39270,4.00E-04,1,1262.815795,0.005154762,0.024537568
42.999613,-83.718435,0.020271916,6356,7000,7000,0.004692308,1,4140.959443,0.02158427,0.024533821
42.999346,-83.731712,0.024929926,6730,1400,1400,0.005,1,1536.718865,0.004728916,0.024526503
43.012068,-83.726491,0.018398219,6583,9101,9101,0.031216216,1,2615.994871,0.010437126,0.024522959
43.025577,-83.72222,0.019395879,6588,5911,5911,0.001454545,1,2012.760035,0.003893333,0.02450398
43.027788,-83.724335,0.017740766,6637,0,0,0.001833333,1,1956.887949,0.005787037,0.024493085
43.02673,-83.728365,0.020827056,6574,0,0,0.007461538,1,1058.150753,0.05193913,0.024482963
42.984168,-83.685973,0.016803159,6077,0,0,0.000333333,1,938.5951335,0.042,0.024482759
43.031802,-83.737221,0.024508595,6357,27880,27880,5.00E-04,1,348.0342022,0.011340426,0.024470831
43.017533,-83.723875,0.018645594,6474,25000,25000,0.003928571,1,2321.857932,0.015443299,0.024462003
43.036485,-83.741783,0.038099321,6581,0,0,0,0,382.9473852,0,0.024451345
43.034815,-83.711319,0.015922326,6342,500,500,0.005555556,1,5911.776754,0.02016092,0.024446734
43.028851,-83.730272,0.02607409,6740,19650,19650,0.356857143,1,1594.848541,0.083605042,0.024422933
43.031309,-83.718897,0.019559635,6453,0,0,0.012428571,1,3892.689038,0.011232558,0.024411524
43.026396,-83.714739,0.017790411,6366,4500,4500,0.0045,1,4022.551968,0.010404762,0.024411187
43.027363,-83.722962,0.018470892,6561,8400,8400,0.0075,1,2131.649721,0.004483146,0.024409592
43.02867,-83.718011,0.018976902,6666,0,0,0.001,1,3503.890406,0.014134021,0.024406244
43.024768,-83.738415,0.024979398,6594,13100,13100,0,0,578.9474569,0.000888889,0.024405136
43.008303,-83.761718,0.014424697,6299,0,0,0,0,5725.057303,0,0.024403469
43.008303,-83.761718,0.014424697,6299,0,0,0,0,5725.057303,0,0.024403469
43.008303,-83.761718,0.014424697,6299,0,0,0,0,5725.057303,0,0.024403469
43.008303,-83.761718,0.014424697,6299,0,0,0,0,5725.057303,0,0.024403469
43.029042,-83.707301,0.01563717,6345,42000,42000,0.021136364,1,6196.917178,0.025758621,0.024401804
43.021472,-83.716529,0.017775204,6352,0,0,0.003470588,1,3546.818328,0.004569231,0.024401547
43.012704,-83.725695,0.023819573,6757,40000,40000,0.031216216,1,2661.872206,0.011384058,0.02439431
43.031283,-83.728643,0.022254003,6476,1500,1500,0.003823529,1,2505.318115,0.062444444,0.024386293
43.012398,-83.72562,0.011747882,6489,15500,15500,0.031216216,1,2737.565282,0.011685484,0.024384637
43.025793,-83.721361,0.019462826,6574,0,0,0.006857143,1,2255.501435,0.013844156,0.024382444
43.027637,-83.72219,0.019395887,6547,0,0,0.002714286,1,2357.56745,0.012793478,0.024373009
43.033369,-83.737008,0.024659823,6411,28000,28000,0.016428571,1,500.939948,0.006125,0.024367974
43.03399,-83.747333,0.016235242,6236,3000,3000,0.002,0,1251.40118,0,0.02436714
42.992372,-83.726855,0.019735862,6401,170000,170000,0.005125,1,1658.348249,0.029079646,0.024364749
42.997789,-83.727875,0.019548889,6484,7000,7000,0.007578947,1,1644.506476,0.01283871,0.024363371
43.002031,-83.72965,0.020153407,6484,3000,3000,0.001666667,1,2034.499436,0.005402985,0.024357911
43.008959,-83.723726,0.019593716,6330,16400,16400,0.000777778,1,3918.653978,0.004636364,0.024356555
43.027582,-83.722018,0.019393482,6667,0,0,0.002714286,1,2383.990825,0.013179775,0.024339755
43.027637,-83.72219,0.019371265,6548,0,0,0.002714286,1,2357.56745,0.012793478,0.024338028
43.007578,-83.731707,0.047220395,6531,0,0,0.007166667,1,1932.175339,0.118273684,0.024314345
43.007578,-83.731707,0.047220395,6531,0,0,0.007166667,1,1932.175339,0.118273684,0.024314345
43.030216,-83.73713,0.024337841,6422,45000,45000,0.195868421,1,688.2228597,0.070318966,0.024302211
43.007706,-83.724792,0.018596619,6390,0,0,0.004833333,1,3733.484369,0.005538462,0.024297176
43.029429,-83.7346,0.034943641,6432,0,0,0.195868421,1,1373.443605,0.082188119,0.02429109
43.02949,-83.727135,0.03218777,6478,0,0,0.012333333,1,2114.907862,0.049789474,0.024277965
43.031309,-83.718897,0.01950162,6464,0,0,0.012428571,1,3892.689038,0.011232558,0.024276275
43.031309,-83.718897,0.01950162,6464,0,0,0.012428571,1,3892.689038,0.011232558,0.024276275
43.001277,-83.734012,0.020777747,6320,8500,8500,0.0078,1,935.9883367,0.005916667,0.024258605
43.027903,-83.72055,0.018845541,6517,1500,1500,0.009272727,1,2777.237798,0.015113636,0.024245671
