Latitude,Longitude,LeadLevel,Month,SalesPrice,LoanAmount,CensusBlock,InService,DistToBoundary
42.966504,-83.817729,0.018005275,220,238000,238000,0,0,12244.27721
42.991755,-83.729302,0,60,237982,237982,0.002090909,1,998.2764313
43.03298,-83.790687,0,76,237674,237674,0,0,12846.62638
42.888445,-83.593482,0,139,237500,237500,0.001,0,37721.13898
43.031039,-83.688658,0,85,237342,237342,8.00E-05,1,11198.14512
42.999816,-83.660453,0,40,237000,237000,0.00621875,1,4327.923654
43.070002,-83.819321,0,162,237000,237000,0,0,22002.5455
42.99081,-83.729899,0,92,236950,236950,0.021617647,1,829.9877867
42.967791,-83.82488,0,56,236200,236200,0,0,14161.17382
43.034164,-83.509591,0,88,236000,236000,0.034,0,30302.74088
42.907477,-83.699839,0.016377998,212,236000,236000,0.00075,0,17468.7343
43.040126,-83.804924,0,5,235700,235700,0,0,16800.16041
43.037846,-83.506675,0,82,235000,235000,0.006,0,30817.84509
42.994102,-83.719728,0.021770614,215,235000,235000,0.003333333,1,2119.867028
42.899164,-83.598306,0,117,235000,235000,0.001,0,33640.5907
42.905968,-83.700393,0,189,235000,235000,0.00075,0,17823.41722
42.912435,-83.712613,0.013782941,205,235000,235000,0.00075,0,14058.73792
43.147252,-83.805509,0,189,235000,235000,0,0,32599.73481
43.14726,-83.800808,0,61,235000,235000,0,0,31878.91478
43.057044,-83.830043,0,97,235000,235000,0,0,24633.60395
42.921688,-83.662179,0,78,235000,235000,0,0,21368.31749
42.966468,-83.819283,0,56,235000,235000,0,0,12660.10106
43.033292,-83.78775,0,30,235000,235000,0,0,12058.97265
42.968096,-83.814351,0,62,235000,235000,0,0,11344.00297
42.942007,-83.586369,0,162,234930,234930,0,0,23096.88247
42.908771,-83.701116,0,65,234525,234525,0.00075,0,16886.25489
43.032409,-83.689824,0,83,234079,234079,0.00015625,1,11024.76038
43.068825,-83.65303,0,74,234000,234000,0.011965517,1,460.6809741
43.035132,-83.788861,0,32,234000,234000,0,0,12361.47537
43.036629,-83.505919,0,80,233500,233500,0,0,31092.33681
43.021081,-83.795449,0,94,233500,233500,0,0,14304.82836
43.037922,-83.506874,0,88,233475,233475,0.006,0,30760.84061
43.037922,-83.506874,0,119,233209,233209,0.006,0,30760.84061
43.034805,-83.789559,0,24,231750,231750,0,0,12544.38287
43.036129,-83.506244,0,96,231716,231716,0,0,31039.53169
43.102182,-83.606316,0,113,231620,231620,0,0,14312.29402
42.992217,-83.671173,0,102,231602,231602,0.002666667,1,3753.173736
42.990881,-83.730572,0,6,231600,231600,0.021617647,1,650.6388736
42.915709,-83.665363,0,79,231500,231500,0,0,22137.76391
43.036485,-83.508248,0,77,231400,231400,0.006,0,30489.11755
43.037738,-83.506247,0,93,231000,231000,0.006,0,30937.1644
42.904918,-83.695301,0,67,231000,231000,0.00075,0,18950.35108
43.101164,-83.671072,0,82,230900,230900,0,0,9167.790979
42.962397,-83.578242,0,37,230741,230741,0,0,20074.6857
42.903367,-83.640844,0,136,230077,230077,0.006,0,28869.62904
42.990842,-83.729149,0,112,230000,230000,0.021617647,1,1030.870453
42.903367,-83.640844,0,80,230000,230000,0.006,0,28869.62904
42.904952,-83.640381,0,73,230000,230000,0.006,0,28311.52242
42.9058,-83.637313,0,145,230000,230000,0.006,0,28121.28041
43.090328,-83.598289,0,52,230000,230000,0.004,0,11700.96246
43.169058,-83.746645,0,111,230000,230000,0.0025,0,33249.508
42.897993,-83.598068,0,68,230000,230000,0.001,0,34052.05074
42.898001,-83.598072,0.015106488,209,230000,230000,0.001,0,34048.96003
42.940726,-83.577126,0,73,230000,230000,0,0,25134.20459
42.940868,-83.578076,0,56,230000,230000,0,0,24918.07972
43.054572,-83.823319,0,24,230000,230000,0,0,22838.01106
43.024944,-83.805862,0,46,230000,230000,0,0,16913.93704
43.02555,-83.798738,0,82,230000,230000,0,0,14999.66517
43.021081,-83.795449,0,35,230000,230000,0,0,14304.82836
43.022682,-83.793591,0,41,230000,230000,0,0,13725.44928
43.032967,-83.791154,0,78,230000,230000,0,0,12971.56405
43.034255,-83.791121,0,85,230000,230000,0,0,12958.48809
42.905381,-83.638828,0,87,229900,229900,0.006,0,28212.06266
42.913173,-83.712372,0.017192442,215,229900,229900,0.00075,0,13860.85184
43.135483,-83.795456,0,148,229900,229900,0,0,27555.62571
43.033565,-83.787803,0,148,229751,229751,0,0,12071.62713
42.903367,-83.640844,0,80,229625,229625,0.006,0,28869.62904
42.993382,-83.721623,0,41,229000,229000,0.011368421,1,1836.631797
42.904359,-83.696798,0,85,229000,229000,0.00075,0,18866.50351
43.034487,-83.791909,0,44,229000,229000,0,0,13170.17453
42.967422,-83.818483,0,74,229000,229000,0,0,12448.25441
43.027999,-83.688308,0,80,228582,228582,0.00015625,1,11087.01027
43.070685,-83.75028,0,31,227967,227967,0.000857143,0,4508.069256
42.940213,-83.578259,0,63,227900,227900,0,0,25054.09873
43.014322,-83.796738,0,77,227900,227900,0,0,15245.62485
43.029648,-83.689641,0,75,227834,227834,8.00E-05,1,10833.59442
42.908771,-83.701116,0,104,227700,227700,0.00075,0,16886.25489
42.904952,-83.640381,0,83,227535,227535,0.006,0,28311.52242
43.012933,-83.668625,0,6,227500,227500,0.00937931,1,7278.128453
42.903587,-83.640851,0,72,227500,227500,0.006,0,28789.80081
42.903587,-83.640851,0,72,227500,227500,0.006,0,28789.80081
42.911475,-83.708793,0.039686503,196,227390,227390,0.00075,0,14895.35688
43.009867,-83.621829,0,163,227272,227272,0,0,3409.576512
42.955208,-83.713694,0,86,227200,227200,0.001142857,0,5020.460166
42.955184,-83.713989,0,79,227200,227200,0.001142857,0,4941.125184
42.991065,-83.732029,0,37,227000,227000,0.024235955,1,262.638607
42.99434,-83.720033,0,189,227000,227000,0.003333333,1,2203.139024
42.997702,-83.669673,0.023872592,201,227000,227000,0.002666667,1,5342.727184
43.038009,-83.814398,0,37,226900,226900,0,0,19238.18104
43.037482,-83.813148,0,31,226900,226900,0,0,18890.94552
42.892328,-83.592526,0,166,226700,226700,0.001,0,36560.5475
43.017993,-83.766531,0,93,226600,226600,0,0,7283.520676
42.903367,-83.640844,0,18,226000,226000,0.006,0,28869.62904
43.034808,-83.789947,0,30,226000,226000,0,0,12648.10832
43.018541,-83.766417,0,86,225908,225908,0,0,7161.693228
42.907522,-83.697403,0,31,225590,225590,0.00075,0,17857.28971
42.926361,-83.713479,0,67,225000,225000,0.069,0,9854.476367
42.993171,-83.724094,0,33,225000,225000,0.051266667,1,1770.829129
42.992835,-83.720765,0,136,225000,225000,0.011368421,1,1646.988192
43.015068,-83.670152,0,31,225000,225000,0.008538462,1,8007.47576
43.03745,-83.508171,0,91,225000,225000,0.006,0,30447.57208
42.991947,-83.727221,0,82,225000,225000,0.005125,1,1556.590173
42.994235,-83.720602,0,156,225000,225000,0.003333333,1,2158.580642
42.992217,-83.671173,0,96,225000,225000,0.002666667,1,3753.173736
43.168305,-83.745034,0,93,225000,225000,0.0025,0,32905.63651
42.932857,-83.690479,0,32,225000,225000,0.0025,0,13066.50437
43.038639,-83.722159,0,18,225000,225000,0.0025,1,2940.03579
43.01786,-83.800652,0,6,225000,225000,0.00125,0,15901.1269
42.896093,-83.597176,0,17,225000,225000,0.001,0,34779.41539
42.898001,-83.598072,0,96,225000,225000,0.001,0,34048.96003
42.899164,-83.598306,0,137,225000,225000,0.001,0,33640.5907
42.899262,-83.599134,0.01491862,220,225000,225000,0.001,0,33511.30019
42.905991,-83.696051,0,89,225000,225000,0.00075,0,18519.19163
42.941302,-83.576828,0,35,225000,225000,0,0,25043.13989
43.05667,-83.828799,0.01050788,201,225000,225000,0,0,24309.05084
42.915508,-83.665865,0,75,225000,225000,0,0,22072.67174
43.02554,-83.807505,0.018752298,210,225000,225000,0,0,17341.22975
43.04066,-83.805819,0,174,225000,225000,0,0,17064.12295
43.024891,-83.805401,0,163,225000,225000,0,0,16792.06151
42.967265,-83.588647,0,26,225000,225000,0,0,16778.36304
43.029908,-83.803456,0,42,225000,225000,0,0,16260.31154
43.015043,-83.794702,0,42,225000,225000,0,0,14645.87024
42.967977,-83.820778,0.018519932,212,225000,225000,0,0,13063.78554
43.082018,-83.623241,0,4,225000,225000,0,0,6044.154832
43.127847,-83.643723,0,54,224900,224900,0,0,18811.03984
43.034255,-83.791904,0,71,224900,224900,0,0,13167.81489
43.00566,-83.708179,0,14,224500,224500,0.01615625,1,6818.650514
42.905177,-83.637927,0,109,224500,224500,0.006,0,28320.61008
43.00745,-83.790929,0,136,224273,224273,0,0,13330.5896
43.03806,-83.507285,0,88,224000,224000,0.006,0,30644.2613
42.908339,-83.638508,0,46,224000,224000,0.006,0,27157.9343
43.027076,-83.804977,0,95,224000,224000,0,0,16648.83595
43.009022,-83.815276,0,140,223930,223930,0,0,17873.84627
43.015323,-83.794771,0,81,223800,223800,0,0,14631.59183
43.033,-83.78864,0,21,223500,223500,0,0,12299.35454
43.029039,-83.687875,0,78,223270,223270,0.00015625,1,11258.356
42.941986,-83.577882,0,84,223199,223199,0,0,24667.14133
43.028674,-83.688983,0,77,223010,223010,0.00015625,1,10944.45753
43.017179,-83.67258,0,74,223000,223000,0.0045,1,8962.042144
43.019089,-83.800129,0,73,223000,223000,0,0,15669.01371
42.905219,-83.638244,0,92,222500,222500,0.006,0,28292.94446
42.908373,-83.637588,0,11,222000,222000,0.006,0,27183.65551
42.99434,-83.720033,0,145,222000,222000,0.003333333,1,2203.139024
43.165608,-83.745789,0.008308122,203,222000,222000,0.0025,0,31971.5604
43.034235,-83.789575,0,80,222000,222000,0,0,12545.11606
43.015786,-83.670007,0,113,221827,221827,0.008538462,1,8109.308975
42.961591,-83.586346,0,147,221590,221590,0,0,18377.392
42.963004,-83.576174,0,116,221556,221556,0,0,20453.32788
43.005862,-83.79559,0,68,221081,221081,0,0,13904.27751
43.007523,-83.788752,0,76,221000,221000,0,0,12757.51261
43.169764,-83.745028,0,82,220900,220900,0.0025,0,33429.91932
42.940155,-83.576895,0,98,220900,220900,0,0,25325.24156
42.996723,-83.720549,0.028721727,208,220000,220000,0.208714286,1,3065.123276
42.906971,-83.639842,0,176,220000,220000,0.006,0,27600.73573
42.908333,-83.638804,0,35,220000,220000,0.006,0,27148.34942
43.018366,-83.804174,0,62,220000,220000,0.00125,0,16781.63222
42.899164,-83.598306,0,132,220000,220000,0.001,0,33640.5907
42.911632,-83.707439,0.012693006,206,220000,220000,0.00075,0,15049.45875
43.083767,-83.602652,0,88,220000,220000,0.000111111,0,9136.626663
43.037235,-83.50704,0,89,220000,220000,0,0,30758.86296
43.037286,-83.817014,0,78,220000,220000,0,0,19917.69335
43.02699,-83.806565,0,54,220000,220000,0,0,17073.85092
43.0257,-83.806013,0,67,220000,220000,0,0,16940.0899
43.03017,-83.800693,0,66,220000,220000,0,0,15527.7378
43.023659,-83.791478,0,17,220000,220000,0,0,13120.94021
43.033776,-83.791137,0,73,220000,220000,0,0,12962.36295
43.019413,-83.787582,0,76,220000,220000,0,0,12370.6758
43.033016,-83.787668,0,18,220000,220000,0,0,12039.42306
43.032414,-83.787599,0,55,220000,220000,0,0,12029.07514
43.009884,-83.784425,0,56,220000,220000,0,0,11777.29299
43.023087,-83.775592,0,188,220000,220000,0,0,8949.47866
43.093108,-83.626661,0,70,220000,220000,0,0,8121.589555
43.040298,-83.598135,0,41,220000,220000,0,0,7245.420159
43.066135,-83.630354,0,149,219982,219982,0.001,0,173.0496299
43.018837,-83.767979,0,73,219901,219901,0,0,7486.669651
42.991755,-83.729302,0,71,219900,219900,0.002090909,1,998.2764313
42.953777,-83.686004,0,29,219900,219900,0.001,0,8384.85315
43.04066,-83.805819,0,147,219900,219900,0,0,17064.12295
42.966918,-83.816746,0,56,219900,219900,0,0,11982.17475
42.966358,-83.588207,0,80,219500,219500,0,0,17042.48492
42.904936,-83.694378,0,73,219457,219457,0.00075,0,19099.62363
43.031947,-83.690786,0,85,219181,219181,0.00015625,1,10731.00616
42.904947,-83.693717,0,72,219000,219000,0.00075,0,19208.30037
42.904947,-83.693717,0,72,219000,219000,0.00075,0,19208.30037
43.041308,-83.600209,0,6,219000,219000,0,0,6580.061188
43.029012,-83.688475,0,77,218816,218816,0.00015625,1,11098.53424
42.905391,-83.695764,0,18,218781,218781,0.00075,0,18738.20265
42.904336,-83.700274,0,14,218704,218704,0.00075,0,18328.02187
43.029928,-83.687627,0,82,218655,218655,0.00015625,1,11381.64858
42.962018,-83.587002,0.015282541,212,218500,218500,0,0,18145.08135
43.009884,-83.784425,0,12,218450,218450,0,0,11777.29299
42.916346,-83.714582,0,142,218175,218175,0.069,0,12565.45692
42.999564,-83.661929,0,92,218078,218078,0.00621875,1,4432.103727
42.998072,-83.663994,0,12,218000,218000,0.024384615,1,4310.537063
43.058714,-83.614302,0,84,218000,218000,0.000142857,0,2104.623037
43.079248,-83.839034,0,4,218000,218000,0,0,27842.9082
43.038347,-83.814974,0,12,218000,218000,0,0,19401.50716
43.037482,-83.813148,0.011187288,200,218000,218000,0,0,18890.94552
43.032287,-83.791531,0,68,218000,218000,0,0,13081.34499
43.034231,-83.789193,0,60,218000,218000,0,0,12442.97939
43.034803,-83.789172,0,56,218000,218000,0,0,12440.93416
42.992652,-83.725421,0,80,217864,217864,0.051266667,1,1687.162493
43.027845,-83.689683,0,78,217770,217770,0.00015625,1,10715.16156
42.904627,-83.693771,0,80,217500,217500,0.00075,0,19289.49506
43.056709,-83.631778,0,56,217400,217400,0,0,328.0936604
42.9625,-83.57738,0,92,217152,217152,0,0,20257.70912
43.036936,-83.508458,0,93,217100,217100,0.006,0,30404.46956
42.90405,-83.640803,0,31,217000,217000,0.006,0,28623.82515
43.028761,-83.805485,0,21,217000,217000,0,0,16787.43085
43.040352,-83.804426,0,19,217000,217000,0,0,16679.58658
42.941443,-83.659175,0,95,217000,217000,0,0,14784.04026
43.041457,-83.597246,0,9,217000,217000,0,0,7216.722486
43.00513,-83.705827,0,49,216500,216500,0.0168,1,6896.611789
42.907926,-83.636685,0,168,216500,216500,0.006,0,27383.6681
43.05795,-83.577181,0,82,216500,216500,0,0,11662.3715
43.165543,-83.740426,0,74,216000,216000,0.0025,0,31726.88933
42.812946,-83.851318,0,142,216000,216000,0,0,55801.68593
43.038445,-83.815322,0,3,216000,216000,0,0,19497.19288
43.021455,-83.789585,0,70,216000,216000,0,0,12736.90681
42.904359,-83.696798,0,22,215900,215900,0.00075,0,18866.50351
43.167386,-83.746606,0,83,215500,215500,0.0025,0,32648.01501
43.035178,-83.787552,0,165,215354,215354,0,0,12012.36634
42.905045,-83.636913,0,138,215321,215321,0.006,0,28409.83789
42.905653,-83.694542,0,22,215250,215250,0.00075,0,18869.19871
43.019936,-83.76802,0,100,215100,215100,0,0,7332.984255
43.015906,-83.66256,0,65,215000,215000,0.056352941,1,6534.050861
43.001814,-83.71106,0,78,215000,215000,0.006611111,1,5237.788329
43.014274,-83.668905,0,38,215000,215000,0.006097561,1,7574.135973
42.906337,-83.640305,0,104,215000,215000,0.006,0,27813.47185
43.087882,-83.598177,0,93,215000,215000,0.004,0,11048.61228
42.998808,-83.71354,0,67,215000,215000,0.0028,1,3996.436243
43.169058,-83.746645,0,31,215000,215000,0.0025,0,33249.508
43.168305,-83.745034,0,115,215000,215000,0.0025,0,32905.63651
43.167069,-83.745271,0,65,215000,215000,0.0025,0,32472.10638
42.905391,-83.695764,0,95,215000,215000,0.00075,0,18738.20265
42.817381,-83.858036,0,68,215000,215000,0,0,55357.42343
43.056041,-83.826727,0,113,215000,215000,0,0,23768.67302
43.134548,-83.655944,0,55,215000,215000,0,0,21190.77179
43.051444,-83.815932,0.017956234,219,215000,215000,0,0,20602.92112
43.038282,-83.813767,0,47,215000,215000,0,0,19077.98307
43.00902,-83.816408,0,81,215000,215000,0,0,18071.26645
43.024718,-83.808482,0,45,215000,215000,0,0,17618.21236
43.023213,-83.798619,0,41,215000,215000,0,0,15036.68686
43.015463,-83.786229,0,62,215000,215000,0,0,12460.0486
43.022319,-83.777003,0,152,215000,215000,0,0,9374.845813
43.022319,-83.777003,0,132,215000,215000,0,0,9374.845813
43.025348,-83.775328,0,69,215000,215000,0,0,8761.670805
43.017738,-83.767938,0,91,215000,215000,0,0,7658.254585
43.090286,-83.632557,0,38,215000,215000,0,0,6333.682938
43.058255,-83.636537,0,77,215000,215000,0,0,53.56840457
43.007702,-83.789714,0,145,214931,214931,0,0,13021.49152
42.908346,-83.638211,0.009980404,207,214900,214900,0.006,0,27167.42781
42.906811,-83.700427,0,184,214900,214900,0.00075,0,17569.3478
43.033423,-83.791891,0,86,214900,214900,0,0,13165.13524
42.96712,-83.817679,0,55,214900,214900,0,0,12232.35915
43.022534,-83.775574,0,81,214900,214900,0,0,8984.792561
42.922254,-83.705757,0,96,214826,214826,0.069,0,12378.02846
43.002565,-83.60157,0,64,214500,214500,0,0,8946.595668
43.030144,-83.688623,0,76,214445,214445,0.00015625,1,11136.22293
42.915508,-83.665865,0,89,214229,214229,0,0,22072.67174
43.041119,-83.805714,0,114,214000,214000,0,0,17061.19404
43.022699,-83.792751,0,52,214000,214000,0,0,13502.03389
42.966869,-83.814645,0.018150818,215,214000,214000,0,0,11419.75453
42.966728,-83.58968,0,143,213923,213923,0,0,16633.27921
42.978682,-83.702907,0.013916929,219,213750,213750,0.000333333,0,877.8739718
43.028669,-83.689851,0,83,213607,213607,8.00E-05,1,10715.076
43.026747,-83.775386,0,84,213578,213578,0,0,8742.101576
43.030544,-83.687861,0,73,213470,213470,0.00015625,1,11365.84043
43.08857,-83.77824,0,182,213014,213014,0.0128,0,12915.7264
42.942539,-83.576742,0,81,213000,213000,0,0,24745.88666
42.962233,-83.578013,0,65,213000,213000,0,0,20157.4516
43.038656,-83.812363,0,46,213000,213000,0,0,18715.97708
42.967072,-83.585729,0,72,213000,213000,0,0,17499.32625
42.952945,-83.686656,0,166,212932,212932,0.001,0,8664.136068
42.904327,-83.697217,0,59,212900,212900,0.00075,0,18808.50674
43.037286,-83.817014,0,76,212650,212650,0,0,19917.69335
42.904407,-83.639616,0.01428603,214,212500,212500,0.006,0,28534.89871
42.966884,-83.818299,0,43,212500,212500,0,0,12397.73275
43.032401,-83.691111,0,92,212438,212438,0.00015625,1,10694.10264
43.017179,-83.67258,0,95,212142,212142,0.0045,1,8962.042144
43.025569,-83.777992,0,92,212037,212037,0.002,0,9463.894487
42.905654,-83.639669,0,48,212000,212000,0.006,0,28082.58351
42.904312,-83.697629,0,56,212000,212000,0.00075,0,18747.13728
43.017708,-83.787481,0,71,212000,212000,0,0,12511.05757
42.967409,-83.81318,0.01809619,218,212000,212000,0,0,11028.96135
43.036968,-83.505916,0,78,211792,211792,0,0,31071.59363
43.081659,-83.81414,0,165,211518,211518,0,0,21655.88047
43.025659,-83.778675,0,79,210600,210600,0.002,0,9643.333168
42.905487,-83.700383,0,25,210530,210530,0.00075,0,17967.67354
42.913427,-83.701536,0,77,210505,210505,0.00075,0,15494.13636
43.037286,-83.817014,0,99,210282,210282,0,0,19917.69335
42.995872,-83.721401,0,5,210000,210000,0.177666667,1,2745.780698
43.068825,-83.65303,0,94,210000,210000,0.011965517,1,460.6809741
42.905569,-83.639387,0,138,210000,210000,0.006,0,28123.46449
42.905859,-83.636807,0,140,210000,210000,0.006,0,28121.49917
42.891896,-83.59712,0,180,210000,210000,0.001,0,36169.21085
42.894345,-83.598424,0,44,210000,210000,0.001,0,35212.43443
42.898001,-83.598072,0,71,210000,210000,0.001,0,34048.96003
42.913778,-83.70195,0,70,210000,210000,0.00075,0,15324.84155
42.98125,-83.762881,0,76,210000,210000,0.000666667,0,3026.692725
42.941187,-83.577392,0.011639,201,210000,210000,0,0,24965.1751
43.038347,-83.814974,0,193,210000,210000,0,0,19401.50716
42.967392,-83.587398,0,78,210000,210000,0,0,17050.11159
43.029799,-83.802852,0,32,210000,210000,0,0,16097.09003
43.019838,-83.796897,0,39,210000,210000,0,0,14767.8575
43.032095,-83.787609,0,70,210000,210000,0,0,12037.65195
43.040561,-83.597687,0.014507573,221,210000,210000,0,0,7290.866798
43.020917,-83.76674,0,76,210000,210000,0,0,6882.143723
43.040978,-83.600606,0,2,210000,210000,0,0,6563.436289
43.058717,-83.597776,0,72,210000,210000,0,0,6242.891627
43.05933,-83.633778,0,69,210000,210000,0,0,275.7801097
43.034255,-83.791904,0,136,209900,209900,0,0,13167.81489
42.967113,-83.818331,0,39,209900,209900,0,0,12406.84064
42.907707,-83.70975,0,140,209702,209702,0.00075,0,15934.3118
42.938597,-83.688364,0,128,209654,209654,0.0025,0,12636.90726
43.147239,-83.798305,0.014341696,207,209450,209450,0,0,31501.10217
42.998592,-83.663556,0,47,209205,209205,0.092555556,1,4383.379061
43.012691,-83.785144,0,145,209137,209137,0,0,12188.47051
42.931211,-83.688784,0,82,209000,209000,0.0025,0,13768.69899
43.024758,-83.807658,0,103,209000,209000,0,0,17397.40199
42.966354,-83.589237,0.013574352,208,209000,209000,0,0,16804.08316
43.040432,-83.600903,0,41,208936,208936,0,0,6620.042902
42.998498,-83.658877,0,160,208842,208842,0.000666667,1,3716.938792
43.016633,-83.671903,0,84,208500,208500,0.0045,1,8702.894738
