Latitude,Longitude,LeadLevel,Time,SalesPrice,LoanAmount,CensusBlockLeadMean,InServiceLine,DistToBoundary
42.98505,-83.680182,0,5001,0,0,0.003681818,1,1186.128298
42.98505,-83.680182,0,913,0,0,0.003681818,1,1186.128298
42.9848,-83.680177,0,5547,0,0,0.003681818,1,1095.008361
42.9848,-83.680177,0,821,0,0,0.003681818,1,1095.008361
42.983959,-83.680156,0,896,0,0,0.003681818,1,788.4602281
42.983959,-83.680156,0,818,0,0,0.003681818,1,788.4602281
43.041414,-83.701764,0.014372494,6629,0,0,0.003666667,1,8401.29051
43.041118,-83.701907,0,2526,0,0,0.003666667,1,8360.842594
43.041114,-83.702212,0,2282,0,0,0.003666667,1,8279.297126
43.041106,-83.702802,0,5474,0,0,0.003666667,1,8121.551445
43.041101,-83.703103,0.015144743,6663,0,0,0.003666667,1,8041.06748
43.041099,-83.703418,0,5791,0,0,0.003666667,1,7956.864435
43.041092,-83.703927,0.006057993,6201,0,0,0.003666667,1,7820.774595
43.041092,-83.703927,0,3991,0,0,0.003666667,1,7820.774595
43.041391,-83.704229,0,5106,0,0,0.003666667,1,7742.316088
43.041391,-83.704229,0,2192,0,0,0.003666667,1,7742.316088
43.033512,-83.64482,0,4798,0,0,0.003666667,1,2460.391375
43.033539,-83.643108,0.014859255,6478,0,0,0.003666667,1,2004.619295
43.074371,-83.668341,0,2711,0,0,0.003666667,1,604.896361
43.074371,-83.668341,0,1458,0,0,0.003666667,1,604.896361
43.074907,-83.668721,0,853,0,0,0.003666667,1,408.366046
43.074911,-83.668351,0,4741,0,0,0.003666667,1,408.0753719
43.075448,-83.668732,0,1777,0,0,0.003666667,1,211.1774513
43.075588,-83.668736,0,4741,0,0,0.003666667,1,160.1453368
43.075588,-83.668736,0,2850,0,0,0.003666667,1,160.1453368
43.075588,-83.668736,0.01356841,6303,0,0,0.003666667,1,160.1453368
43.027715,-83.664591,0,5526,0,0,0.003636364,1,7786.583937
43.027431,-83.664433,0,3481,0,0,0.003636364,1,7746.31737
43.027719,-83.664396,0,290,0,0,0.003636364,1,7734.42682
43.027448,-83.663529,0,4027,0,0,0.003636364,1,7504.531962
43.027448,-83.663529,0,3555,0,0,0.003636364,1,7504.531962
43.027755,-83.662605,0,4949,0,0,0.003636364,1,7255.389082
43.027479,-83.662384,0.014276263,6574,0,0,0.003636364,1,7198.222751
43.027764,-83.662228,0,1217,0,0,0.003636364,1,7154.543297
43.029913,-83.733751,0,4524,0,0,0.003636364,1,1501.767269
43.029608,-83.733927,0,3669,0,0,0.003636364,1,1499.248948
43.030014,-83.733693,0,4096,0,0,0.003636364,1,1494.307519
43.030123,-83.734295,0.011516023,6034,0,0,0.003636364,1,1338.269625
43.030186,-83.7345,0,4804,0,0,0.003636364,1,1279.912627
43.030186,-83.7345,0,4510,0,0,0.003636364,1,1279.912627
43.030186,-83.7345,0.03008886,6464,0,0,0.003636364,1,1279.912627
43.030096,-83.73517,0.009350201,6100,0,0,0.003636364,1,1148.876067
43.030096,-83.73517,0,5435,0,0,0.003636364,1,1148.876067
43.030176,-83.735457,0,4454,0,0,0.003636364,1,1068.830224
43.030255,-83.73574,0,3768,0,0,0.003636364,1,989.876828
43.030255,-83.73574,0.026238764,6299,0,0,0.003636364,1,989.876828
43.030504,-83.735574,0,2908,0,0,0.003636364,1,976.6116968
43.012228,-83.673164,0,259,0,0,0.003625,1,8285.638563
43.012278,-83.672115,0,388,0,0,0.003625,1,8031.480589
43.012278,-83.672115,0.01451971,6642,0,0,0.003625,1,8031.480589
43.000522,-83.730582,0,4823,0,0,0.003625,1,1891.618452
43.000633,-83.730587,0,5370,0,0,0.003625,1,1877.262844
42.999687,-83.730545,0,4817,0,0,0.003625,1,1746.938017
42.999681,-83.730918,0,2533,0,0,0.003625,1,1710.871833
42.999543,-83.730913,0,5037,0,0,0.003625,1,1663.653812
42.999543,-83.730913,0,5021,0,0,0.003625,1,1663.653812
42.999543,-83.730913,0,3642,0,0,0.003625,1,1663.653812
42.999543,-83.730913,0,3101,0,0,0.003625,1,1663.653812
42.99941,-83.730534,0.01182336,6035,0,0,0.003625,1,1654.540544
42.99941,-83.730534,0,5092,0,0,0.003625,1,1654.540544
42.99941,-83.730534,0,2233,0,0,0.003625,1,1654.540544
42.999267,-83.730902,0,674,0,0,0.003625,1,1569.887017
43.005874,-83.642657,0,4292,0,0,0.003611111,1,654.5384614
43.005874,-83.642657,0,4292,0,0,0.003611111,1,654.5384614
43.005874,-83.642657,0,4215,0,0,0.003611111,1,654.5384614
43.005874,-83.642657,0,1599,0,0,0.003611111,1,654.5384614
43.005886,-83.642208,0,5022,0,0,0.003611111,1,652.5981224
43.005899,-83.641764,0,2414,0,0,0.003611111,1,651.0925976
43.005919,-83.64109,0,5355,0,0,0.003611111,1,648.9051076
43.005926,-83.640868,0,3482,0,0,0.003611111,1,648.3350284
43.005959,-83.639721,0,2184,0,0,0.003611111,1,644.2396377
43.005959,-83.639721,0,2165,0,0,0.003611111,1,644.2396377
43.00568,-83.639923,0,3200,0,0,0.003611111,1,545.5358023
43.005689,-83.639682,0.010926657,6537,0,0,0.003611111,1,545.427668
43.034712,-83.702625,0,5277,0,0,0.0036,1,8169.094467
43.034712,-83.702625,0,2508,0,0,0.0036,1,8169.094467
43.033829,-83.703011,0,5838,0,0,0.0036,1,7927.022503
43.031415,-83.662916,0,51,0,0,0.0036,1,7308.455564
43.031455,-83.66242,0,5531,0,0,0.0036,1,7175.465352
43.03117,-83.662241,0,5838,0,0,0.0036,1,7130.752561
43.03117,-83.662241,0,2950,0,0,0.0036,1,7130.752561
43.03117,-83.662241,0,1826,0,0,0.0036,1,7130.752561
43.031462,-83.662093,0.014612973,6574,0,0,0.0036,1,7088.000699
42.997671,-83.679599,0,4126,0,0,0.0036,1,5782.097957
42.997671,-83.679599,0,3682,0,0,0.0036,1,5782.097957
42.983216,-83.662325,0,4388,0,0,0.0036,1,448.0754425
42.983216,-83.662325,0,101,0,0,0.0036,1,448.0754425
42.983203,-83.663677,0,5838,0,0,0.0036,1,445.3383385
42.983201,-83.663851,0,3845,0,0,0.0036,1,444.8673571
42.983201,-83.663851,0,2057,0,0,0.0036,1,444.8673571
42.983198,-83.664188,0.006118627,6230,0,0,0.0036,1,444.2738017
42.982926,-83.661276,0,3216,0,0,0.0036,1,333.3045241
42.982824,-83.662772,0,3542,0,0,0.0036,1,305.8767666
42.98282,-83.663119,0.014714781,6429,0,0,0.0036,1,304.9324221
42.982835,-83.661573,0,4934,0,0,0.0036,1,301.7842685
42.982835,-83.661573,0,806,0,0,0.0036,1,301.7842685
42.982782,-83.661277,0,5197,0,0,0.0036,1,280.8413811
43.038285,-83.63783,0.008325316,6638,0,0,0.003588235,1,517.747499
43.038011,-83.637637,0,1774,0,0,0.003588235,1,467.3714757
43.038017,-83.637255,0,65,0,0,0.003588235,1,365.230865
43.0383,-83.636892,0,920,0,0,0.003588235,1,266.9414459
43.0383,-83.636892,0,920,0,0,0.003588235,1,266.9414459
43.038024,-83.636886,0,4388,0,0,0.003588235,1,266.5609197
43.038024,-83.636886,0,4075,0,0,0.003588235,1,266.5609197
43.038027,-83.636704,0,3060,0,0,0.003588235,1,217.8964546
43.038035,-83.636322,0,3334,0,0,0.003588235,1,115.7470209
43.038035,-83.636322,0,196,0,0,0.003588235,1,115.7470209
43.025104,-83.69907,0,5838,0,0,0.003583333,1,8120.631787
43.025104,-83.69907,0,4636,0,0,0.003583333,1,8120.631787
43.008218,-83.724595,0.010332079,6013,0,0,0.003571429,1,3747.082741
43.008176,-83.725008,0,5446,0,0,0.003571429,1,3642.050153
43.008176,-83.725008,0,4810,0,0,0.003571429,1,3642.050153
43.052158,-83.71987,0,435,0,0,0.003571429,1,3629.849649
43.051879,-83.719866,0,4434,0,0,0.003571429,1,3629.581787
43.051735,-83.719866,0,1143,0,0,0.003571429,1,3628.891794
43.051735,-83.719866,0.006866719,6201,0,0,0.003571429,1,3628.891794
43.05117,-83.719856,0,4151,0,0,0.003571429,1,3628.857071
43.008147,-83.7252,0,5173,0,0,0.003571429,1,3593.924315
43.008147,-83.7252,0,4068,0,0,0.003571429,1,3593.924315
43.008147,-83.7252,0,3626,0,0,0.003571429,1,3593.924315
43.008147,-83.7252,0,3157,0,0,0.003571429,1,3593.924315
43.050592,-83.720256,0.006393407,6201,0,0,0.003571429,1,3519.184992
43.051587,-83.720274,0.017636773,6467,0,0,0.003571429,1,3519.143791
43.051303,-83.720269,0,3900,0,0,0.003571429,1,3519.118737
43.051303,-83.720269,0,3824,0,0,0.003571429,1,3519.118737
43.052579,-83.720292,0,3488,0,0,0.003571429,1,3519.088365
43.052579,-83.720292,0,1744,0,0,0.003571429,1,3519.088365
43.052721,-83.720295,0,5838,0,0,0.003571429,1,3518.967295
43.052436,-83.72029,0,5838,0,0,0.003571429,1,3518.937397
43.052436,-83.72029,0,2256,0,0,0.003571429,1,3518.937397
43.052019,-83.720283,0,4741,0,0,0.003571429,1,3518.80928
43.052019,-83.720283,0,3269,0,0,0.003571429,1,3518.80928
43.052019,-83.720283,0,3227,0,0,0.003571429,1,3518.80928
43.052293,-83.720288,0,2848,0,0,0.003571429,1,3518.786432
42.986177,-83.691958,0,5540,0,0,0.003571429,1,1809.067485
42.986177,-83.691958,0,3138,0,0,0.003571429,1,1809.067485
42.986177,-83.691958,0,1339,0,0,0.003571429,1,1809.067485
42.986177,-83.691958,0.017187809,6390,0,0,0.003571429,1,1809.067485
42.986191,-83.691299,0,1165,0,0,0.003571429,1,1774.327615
42.986197,-83.691019,0,38,0,0,0.003571429,1,1764.723933
42.986201,-83.690778,0,5442,0,0,0.003571429,1,1758.552972
42.98591,-83.691947,0,4510,0,0,0.003571429,1,1714.785994
42.985919,-83.691485,0,5085,0,0,0.003571429,1,1686.934933
42.994802,-83.687826,0,925,0,0,0.003555556,1,4837.250942
42.994802,-83.687826,0.013462295,6485,0,0,0.003555556,1,4837.250942
42.994802,-83.687826,0.013462295,6485,0,0,0.003555556,1,4837.250942
42.994816,-83.686983,0,5792,0,0,0.003555556,1,4828.46323
42.994821,-83.686723,0,5732,0,0,0.003555556,1,4826.00147
42.994821,-83.686723,0,4214,0,0,0.003555556,1,4826.00147
42.994821,-83.686723,0,4214,0,0,0.003555556,1,4826.00147
42.994525,-83.687815,0,4953,0,0,0.003555556,1,4736.310278
42.994525,-83.687815,0,874,0,0,0.003555556,1,4736.310278
42.994555,-83.686253,0,5428,0,0,0.003555556,1,4721.505782
42.994555,-83.686253,0,3257,0,0,0.003555556,1,4721.505782
42.994561,-83.685998,0,5474,0,0,0.003555556,1,4719.490666
43.052258,-83.655166,0,525,0,0,0.003555556,1,1198.221429
43.051983,-83.655161,0.004711187,6201,0,0,0.003555556,1,1196.038149
43.051983,-83.655161,0,5259,0,0,0.003555556,1,1196.038149
43.051983,-83.655161,0,1490,0,0,0.003555556,1,1196.038149
43.051983,-83.655161,0,1378,0,0,0.003555556,1,1196.038149
43.051712,-83.654733,0,5784,0,0,0.003555556,1,1080.814044
43.051712,-83.654733,0,5784,0,0,0.003555556,1,1080.814044
43.051336,-83.654726,0,5809,0,0,0.003555556,1,1077.784447
43.051336,-83.654726,0,3487,0,0,0.003555556,1,1077.784447
43.056106,-83.726285,0.018493311,6712,0,0,0.003541667,1,1934.471276
43.054869,-83.726387,0,5777,0,0,0.003541667,1,1901.251439
43.056107,-83.726532,0,583,0,0,0.003541667,1,1868.469732
43.055068,-83.72658,0,5838,0,0,0.003541667,1,1850.633898
43.05486,-83.726606,0,5299,0,0,0.003541667,1,1842.683019
43.05486,-83.726606,0,5273,0,0,0.003541667,1,1842.683019
43.05486,-83.726606,0,5130,0,0,0.003541667,1,1842.683019
43.05486,-83.726606,0,5130,0,0,0.003541667,1,1842.683019
43.05486,-83.726606,0,5061,0,0,0.003541667,1,1842.683019
43.05486,-83.726606,0,4970,0,0,0.003541667,1,1842.683019
43.055207,-83.726667,0.01927905,6678,0,0,0.003541667,1,1828.05443
43.055409,-83.726679,0,919,0,0,0.003541667,1,1825.82146
43.055409,-83.726679,0,877,0,0,0.003541667,1,1825.82146
43.055997,-83.726928,0,2264,0,0,0.003541667,1,1762.115329
43.054864,-83.72701,0,4963,0,0,0.003541667,1,1734.73831
43.05518,-83.72709,0,3254,0,0,0.003541667,1,1714.883334
43.05518,-83.72709,0,3115,0,0,0.003541667,1,1714.883334
43.056003,-83.727301,0,842,0,0,0.003541667,1,1662.46648
43.055715,-83.727339,0,2142,0,0,0.003541667,1,1650.922337
43.055129,-83.727411,0,636,0,0,0.003541667,1,1628.85447
43.056012,-83.727516,0,2718,0,0,0.003541667,1,1605.054883
43.056012,-83.727516,0,1743,0,0,0.003541667,1,1605.054883
43.056012,-83.727516,0.005807556,6201,0,0,0.003541667,1,1605.054883
43.054857,-83.727631,0,1788,0,0,0.003541667,1,1568.749994
43.055966,-83.727775,0.005624976,6201,0,0,0.003541667,1,1535.61965
43.055582,-83.728044,0,5474,0,0,0.003541667,1,1461.880456
43.055582,-83.728044,0,2780,0,0,0.003541667,1,1461.880456
43.055582,-83.728044,0,524,0,0,0.003541667,1,1461.880456
43.055289,-83.728456,0,2619,0,0,0.003541667,1,1350.36503
43.054847,-83.728647,0,814,0,0,0.003541667,1,1297.188318
43.03246,-83.672011,0.009880087,6126,0,0,0.0035,1,8787.496334
43.03249,-83.67054,0,2563,0,0,0.0035,1,8529.251261
43.034776,-83.701513,0,3178,0,0,0.0035,1,8441.737325
43.034776,-83.701513,0,3159,0,0,0.0035,1,8441.737325
43.032164,-83.700726,0,5474,0,0,0.0035,1,8234.889771
43.031805,-83.700873,0,913,0,0,0.0035,1,8151.23367
43.033808,-83.702076,0.015134297,6623,0,0,0.0035,1,8146.911816
43.054905,-83.687187,0,5048,0,0,0.0035,1,7591.188801
43.055447,-83.68679,0.013854024,6546,0,0,0.0035,1,7396.358552
43.018479,-83.70816,0,485,0,0,0.0035,1,5956.068167
43.018479,-83.70816,0,269,0,0,0.0035,1,5956.068167
43.01769,-83.708487,0,2809,0,0,0.0035,1,5952.542732
43.01769,-83.708487,0,293,0,0,0.0035,1,5952.542732
43.036579,-83.711059,0,2884,0,0,0.0035,1,5917.19079
43.036295,-83.711537,0,4229,0,0,0.0035,1,5795.176347
43.036291,-83.711912,0,5838,0,0,0.0035,1,5695.223043
43.036291,-83.711912,0,3563,0,0,0.0035,1,5695.223043
43.036535,-83.711917,0,5706,0,0,0.0035,1,5688.817787
43.036288,-83.712101,0,5162,0,0,0.0035,1,5644.874236
43.036288,-83.712101,0,1750,0,0,0.0035,1,5644.874236
43.036286,-83.712289,0,5474,0,0,0.0035,1,5594.771437
43.036286,-83.712289,0,3394,0,0,0.0035,1,5594.771437
43.018631,-83.709833,0,4040,0,0,0.0035,1,5509.700718
43.018818,-83.709992,0.015709829,6600,0,0,0.0035,1,5450.855388
43.042838,-83.667476,0,4593,0,0,0.0035,1,5344.89072
43.042533,-83.667175,0,3514,0,0,0.0035,1,5339.641771
43.042533,-83.667175,0.006131298,6201,0,0,0.0035,1,5339.641771
43.042848,-83.666882,0,5433,0,0,0.0035,1,5210.364042
43.042848,-83.666882,0,5037,0,0,0.0035,1,5210.364042
43.042848,-83.666882,0,3373,0,0,0.0035,1,5210.364042
43.042848,-83.666882,0,1596,0,0,0.0035,1,5210.364042
43.042848,-83.666882,0,231,0,0,0.0035,1,5210.364042
43.042848,-83.666882,0.006090738,6201,0,0,0.0035,1,5210.364042
43.042853,-83.666578,0.016247911,6098,0,0,0.0035,1,5142.075699
43.061516,-83.695943,0,5106,0,0,0.0035,1,5124.220215
43.061516,-83.695943,0.016103378,6435,0,0,0.0035,1,5124.220215
43.061515,-83.696282,0,2180,0,0,0.0035,1,5122.320844
43.053766,-83.71441,0,5838,0,0,0.0035,1,5096.700071
43.053766,-83.71441,0,2936,0,0,0.0035,1,5096.700071
43.053467,-83.714545,0,5838,0,0,0.0035,1,5059.196476
43.053467,-83.714545,0,3846,0,0,0.0035,1,5059.196476
43.053467,-83.714545,0,2915,0,0,0.0035,1,5059.196476
43.053467,-83.714545,0,1576,0,0,0.0035,1,5059.196476
43.037113,-83.647153,0,664,0,0,0.0035,1,3015.151362
43.033487,-83.646051,0,3268,0,0,0.0035,1,2788.416328
43.033487,-83.646051,0,926,0,0,0.0035,1,2788.416328
43.033487,-83.646051,0,637,0,0,0.0035,1,2788.416328
43.036819,-83.645841,0,5421,0,0,0.0035,1,2667.121858
43.036819,-83.645841,0,5130,0,0,0.0035,1,2667.121858
43.037134,-83.645845,0.012992601,6594,0,0,0.0035,1,2665.40593
43.008632,-83.730376,0,5383,0,0,0.0035,1,2202.544335
43.008508,-83.730729,0.022762503,6574,0,0,0.0035,1,2119.303727
43.00949,-83.731492,0,314,0,0,0.0035,1,1846.668723
43.009164,-83.731585,0,5607,0,0,0.0035,1,1846.494202
43.005144,-83.734006,0,5519,0,0,0.0035,1,1323.983031
42.984279,-83.704293,0,5428,0,0,0.0035,1,1167.485404
42.984266,-83.704018,0,2596,0,0,0.0035,1,1161.592206
43.004156,-83.733707,0,4647,0,0,0.0035,1,1152.22579
42.984235,-83.703772,0,1330,0,0,0.0035,1,1149.261953
42.984235,-83.703772,0,414,0,0,0.0035,1,1149.261953
42.984232,-83.703524,0,141,0,0,0.0035,1,1147.126636
42.984232,-83.703524,0.012294954,6474,0,0,0.0035,1,1147.126636
43.034221,-83.735511,0,1225,0,0,0.0035,1,990.1392183
43.034499,-83.734989,0,4955,0,0,0.0035,1,977.4040836
43.034498,-83.73531,0,4967,0,0,0.0035,1,961.3004904
43.034531,-83.735088,0,5421,0,0,0.0035,1,960.1446399
43.034362,-83.736005,0,2555,0,0,0.0035,1,858.8854629
43.03502,-83.732773,0,4889,0,0,0.0035,1,838.3048372
43.008571,-83.735644,0.007263216,6170,0,0,0.0035,1,827.5626413
43.008571,-83.735644,0,5680,0,0,0.0035,1,827.5626413
43.008571,-83.735644,0,5680,0,0,0.0035,1,827.5626413
43.008571,-83.735644,0,185,0,0,0.0035,1,827.5626413
43.035106,-83.732408,0,4314,0,0,0.0035,1,825.7648236
43.03508,-83.73299,0,5579,0,0,0.0035,1,811.1070482
43.03508,-83.73299,0,5351,0,0,0.0035,1,811.1070482
43.03508,-83.73299,0,3026,0,0,0.0035,1,811.1070482
43.03508,-83.73299,0,321,0,0,0.0035,1,811.1070482
43.035266,-83.732316,0,2299,0,0,0.0035,1,776.2749713
43.035266,-83.732316,0,503,0,0,0.0035,1,776.2749713
43.035296,-83.733866,0,266,0,0,0.0035,1,754.2065969
43.00852,-83.736096,0,69,0,0,0.0035,1,712.9802569
43.00852,-83.736096,0.019179049,6295,0,0,0.0035,1,712.9802569
43.035378,-83.732921,0,2360,0,0,0.0035,1,704.2335712
43.008832,-83.736074,0.023659654,6398,0,0,0.0035,1,695.6071235
43.008832,-83.736074,0.020851827,6314,0,0,0.0035,1,695.6071235
43.035457,-83.733196,0,3473,0,0,0.0035,1,672.3034932
43.008541,-83.736252,0,5407,0,0,0.0035,1,670.5718283
43.035522,-83.733405,0,4377,0,0,0.0035,1,651.5966523
43.008884,-83.736234,0.005328717,6201,0,0,0.0035,1,649.8528655
43.035649,-83.7335,0,5250,0,0,0.0035,1,608.6932803
43.035649,-83.7335,0,4299,0,0,0.0035,1,608.6932803
43.035649,-83.7335,0,3005,0,0,0.0035,1,608.6932803
43.008571,-83.736482,0.030481994,5938,0,0,0.0035,1,608.1178975
43.008571,-83.736482,0,3052,0,0,0.0035,1,608.1178975
43.008991,-83.736881,0,4711,0,0,0.0035,1,472.4919305
43.00891,-83.737007,0,5712,0,0,0.0035,1,445.5024902
43.00891,-83.737007,0,5580,0,0,0.0035,1,445.5024902
43.008453,-83.737174,0,3604,0,0,0.0035,1,435.6543573
43.008453,-83.737174,0,3572,0,0,0.0035,1,435.6543573
43.008453,-83.737174,0,657,0,0,0.0035,1,435.6543573
43.022173,-83.713732,0,4012,0,0,0.003470588,1,4236.078995
43.021607,-83.714463,0,4609,0,0,0.003470588,1,4080.304355
43.021607,-83.714463,0,3510,0,0,0.003470588,1,4080.304355
43.021607,-83.714463,0,3510,0,0,0.003470588,1,4080.304355
43.021607,-83.714463,0,3510,0,0,0.003470588,1,4080.304355
43.021661,-83.714638,0,2451,0,0,0.003470588,1,4030.472243
43.020991,-83.714978,0,2368,0,0,0.003470588,1,3981.680495
43.022484,-83.714774,0,4102,0,0,0.003470588,1,3944.26347
43.022484,-83.714774,0,2689,0,0,0.003470588,1,3944.26347
43.021594,-83.71538,0,2736,0,0,0.003470588,1,3841.708768
43.021649,-83.71556,0,5036,0,0,0.003470588,1,3790.358464
43.021649,-83.71556,0,3531,0,0,0.003470588,1,3790.358464
43.021649,-83.71556,0.017835166,6461,0,0,0.003470588,1,3790.358464
43.021203,-83.715664,0,5309,0,0,0.003470588,1,3788.936146
43.021928,-83.71549,0.017546637,6574,0,0,0.003470588,1,3787.931059
43.022396,-83.715441,0,867,0,0,0.003470588,1,3772.094256
43.022396,-83.715441,0,745,0,0,0.003470588,1,3772.094256
43.022396,-83.715441,0,745,0,0,0.003470588,1,3772.094256
43.022699,-83.71547,0.012647421,6230,0,0,0.003470588,1,3749.826219
43.020289,-83.716143,0,2969,0,0,0.003470588,1,3724.779548
43.02034,-83.716316,0.009556434,6055,0,0,0.003470588,1,3675.48129
43.022093,-83.716011,0,5838,0,0,0.003470588,1,3639.847558
43.021115,-83.71633,0,5474,0,0,0.003470588,1,3617.492296
43.021115,-83.71633,0,3664,0,0,0.003470588,1,3617.492296
43.021115,-83.71633,0,2486,0,0,0.003470588,1,3617.492296
43.022857,-83.715983,0,799,0,0,0.003470588,1,3607.058827
43.021419,-83.716356,0,5251,0,0,0.003470588,1,3595.105341
43.021472,-83.716529,0,5592,0,0,0.003470588,1,3546.818328
43.021472,-83.716529,0,5316,0,0,0.003470588,1,3546.818328
43.021472,-83.716529,0,4850,0,0,0.003470588,1,3546.818328
43.021472,-83.716529,0.017775204,6352,0,0,0.003470588,1,3546.818328
43.020504,-83.71688,0,5838,0,0,0.003470588,1,3515.056729
43.021994,-83.716632,0,5595,0,0,0.003470588,1,3483.74586
43.021994,-83.716632,0,1766,0,0,0.003470588,1,3483.74586
43.021994,-83.716632,0,491,0,0,0.003470588,1,3483.74586
43.011218,-83.730113,0.007157879,6231,0,0,0.003461538,1,2176.192048
43.011421,-83.729862,0,5697,0,0,0.003461538,1,2173.929503
43.011672,-83.730181,0,5426,0,0,0.003461538,1,2051.018602
43.012149,-83.730792,0,2932,0,0,0.003461538,1,1817.608581
43.012262,-83.730935,0,624,0,0,0.003461538,1,1762.751591
43.012262,-83.730935,0.024311962,6286,0,0,0.003461538,1,1762.751591
43.012389,-83.73111,0,5351,0,0,0.003461538,1,1699.316114
43.012546,-83.731279,0,50,0,0,0.003461538,1,1627.288891
43.012546,-83.731279,0,23,0,0,0.003461538,1,1627.288891
43.01274,-83.731398,0,3641,0,0,0.003461538,1,1550.053495
43.012733,-83.731968,0,4755,0,0,0.003461538,1,1483.513347
43.012733,-83.731968,0,1742,0,0,0.003461538,1,1483.513347
43.012948,-83.73151,0,3376,0,0,0.003461538,1,1469.348981
43.013511,-83.731617,0,953,0,0,0.003461538,1,1279.45486
43.0502,-83.654049,0,1477,0,0,0.003454545,1,923.2044329
43.050209,-83.653086,0,5749,0,0,0.003454545,1,675.4356913
43.050209,-83.653086,0.011493962,6443,0,0,0.003454545,1,675.4356913
43.05052,-83.652587,0,692,0,0,0.003454545,1,516.0977396
43.05052,-83.652587,0,692,0,0,0.003454545,1,516.0977396
43.05052,-83.652587,0,283,0,0,0.003454545,1,516.0977396
43.05052,-83.652587,0,182,0,0,0.003454545,1,516.0977396
43.050152,-83.651944,0,3089,0,0,0.003454545,1,411.8550799
43.050152,-83.651944,0,2599,0,0,0.003454545,1,411.8550799
43.050152,-83.651944,0,1284,0,0,0.003454545,1,411.8550799
43.050152,-83.651944,0,1226,0,0,0.003454545,1,411.8550799
43.050295,-83.651947,0.004114766,6189,0,0,0.003454545,1,384.1417736
43.050525,-83.652057,0,5623,0,0,0.003454545,1,378.2755965
43.050525,-83.652057,0,5076,0,0,0.003454545,1,378.2755965
43.050525,-83.652057,0,4574,0,0,0.003454545,1,378.2755965
43.050525,-83.652057,0,4574,0,0,0.003454545,1,378.2755965
43.050525,-83.652057,0,1169,0,0,0.003454545,1,378.2755965
43.050525,-83.652057,0,472,0,0,0.003454545,1,378.2755965
43.050525,-83.652057,0.011540178,6574,0,0,0.003454545,1,378.2755965
43.007384,-83.736011,0,5046,0,0,0.003444444,1,819.4715599
43.007384,-83.736011,0,2927,0,0,0.003444444,1,819.4715599
43.007111,-83.736374,0,5025,0,0,0.003444444,1,744.6539839
43.007111,-83.736374,0,49,0,0,0.003444444,1,744.6539839
43.007381,-83.736614,0.021075179,6309,0,0,0.003444444,1,661.7849233
43.007113,-83.736843,0,2423,0,0,0.003444444,1,621.6868931
43.007113,-83.736843,0,475,0,0,0.003444444,1,621.6868931
43.007114,-83.737165,0.023836191,6574,0,0,0.003444444,1,537.2893141
43.040236,-83.649902,0,5293,0,0,0.003428571,1,3735.989038
43.040236,-83.649902,0,2689,0,0,0.003428571,1,3735.989038
43.040236,-83.649902,0,2689,0,0,0.003428571,1,3735.989038
43.040236,-83.649902,0,1933,0,0,0.003428571,1,3735.989038
43.040238,-83.649729,0,3117,0,0,0.003428571,1,3689.736463
43.040246,-83.649206,0,5044,0,0,0.003428571,1,3549.90056
43.040246,-83.649206,0,4893,0,0,0.003428571,1,3549.90056
43.040246,-83.649206,0,4836,0,0,0.003428571,1,3549.90056
43.040253,-83.648869,0,965,0,0,0.003428571,1,3459.787712
43.040259,-83.648544,0,1079,0,0,0.003428571,1,3372.887011
43.039939,-83.648371,0,2666,0,0,0.003428571,1,3328.077707
43.039939,-83.648371,0,2324,0,0,0.003428571,1,3328.077707
43.03994,-83.648206,0,5396,0,0,0.003428571,1,3283.967837
43.039944,-83.648036,0.012033596,6574,0,0,0.003428571,1,3238.507998
43.069681,-83.697186,0,3779,0,0,0.003428571,1,2141.117806
43.069681,-83.697186,0,3713,0,0,0.003428571,1,2141.117806
43.069681,-83.697186,0,3188,0,0,0.003428571,1,2141.117806
43.069678,-83.697489,0,5474,0,0,0.003428571,1,2140.186591
43.069678,-83.697489,0,1056,0,0,0.003428571,1,2140.186591
43.069674,-83.69839,0,5474,0,0,0.003428571,1,2135.62299
43.069979,-83.697492,0,5474,0,0,0.003428571,1,2030.501428
43.069979,-83.697492,0,3606,0,0,0.003428571,1,2030.501428
43.069979,-83.697492,0,143,0,0,0.003428571,1,2030.501428
43.069979,-83.697637,0,4273,0,0,0.003428571,1,2029.532641
43.069979,-83.697637,0,3647,0,0,0.003428571,1,2029.532641
43.069979,-83.697637,0,1616,0,0,0.003428571,1,2029.532641
43.069979,-83.697637,0,1616,0,0,0.003428571,1,2029.532641
43.069978,-83.697783,0,902,0,0,0.003428571,1,2028.921441
43.069978,-83.697783,0,883,0,0,0.003428571,1,2028.921441
43.069978,-83.697783,0,826,0,0,0.003428571,1,2028.921441
43.069979,-83.697937,0,5838,0,0,0.003428571,1,2027.528042
43.069979,-83.697937,0,3929,0,0,0.003428571,1,2027.528042
43.001123,-83.730604,0,5712,0,0,0.003428571,1,1824.624562
43.001123,-83.730604,0,5580,0,0,0.003428571,1,1824.624562
43.001402,-83.730618,0,5012,0,0,0.003428571,1,1800.754522
43.001402,-83.730618,0,80,0,0,0.003428571,1,1800.754522
43.001569,-83.730623,0,3201,0,0,0.003428571,1,1789.980115
43.001569,-83.730623,0.02210877,6600,0,0,0.003428571,1,1789.980115
43.001733,-83.73063,0,5037,0,0,0.003428571,1,1780.805768
